,LINK_ID,F_NODE,T_NODE,ROAD_USE,LANES,ROAD_RANK,ROAD_NAME,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,REMARK,USER_ID,WORKSTATE,DEPT_CODE,STNL_REG,ROAD_TYPE,ROAD_NO,TMPID,UPLOAD_ID,SOSFNODEID,SOSTNODEID,SHAPE_STLe
9512,2080005400,2130000300,2080002400,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,824.980774711
9513,2080057800,2080022200,2080002700,0,2.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,268.135424205
9514,2080057100,2080021900,2080022200,0,2.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,경수산업도로,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,109.582397807
9515,2080056600,2080002200,2080021900,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,경수산업도로,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,232.721703107
9516,2080062800,2080024900,2080024800,0,4.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,410.784019889
9517,2080062500,2080002400,2080024800,0,4.0,101,제2경인고속도로,0,101,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,281.74829632
9518,2080062600,2080024800,2080002400,0,4.0,101,제2경인고속도로,0,101,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,281.747893355
9519,2080062700,2080024800,2080024900,0,4.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,411.263741206
9520,2080063100,2080024900,2080021900,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,,217.412761095
9521,2080108000,2080024800,2080025100,0,2.0,101,제2경인고속도로,0,101,60.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170903003,nodelinkmanager2018121814,,TMPID20170901101,101.297910251
9522,2080108100,2080022100,2080025000,0,1.0,101,제2경인고속도로,0,101,40.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170903006,nodelinkmanager2018121814,,TMPID20170901102,191.747698351
9523,2080108200,2080025100,2080021800,0,1.0,101,제2경인고속도로,0,101,40.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170903005,nodelinkmanager2018121814,TMPID20170901101,,216.76053481
9524,2080108300,2080025100,2080002301,0,1.0,101,제2경인고속도로,0,101,40.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170903004,nodelinkmanager2018121814,TMPID20170901101,,351.420373959
9525,2080108400,2080022200,2080024900,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170903007,nodelinkmanager2018121814,,,210.974649641
9526,2080108500,2080025200,2080002700,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170903008,nodelinkmanager2018121814,TMPID20170901103,,437.17967182
9527,2080108600,2080025300,2080025400,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170806070,nodelinkmanager2018121814,TMPID20170805102,TMPID20170805101,511.913742043
9528,2080108700,2080025500,2080025300,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170806067,nodelinkmanager2018121814,TMPID20170805103,TMPID20170805102,468.186397909
9529,2080108800,2080025300,2080025500,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170806068,nodelinkmanager2018121814,TMPID20170805102,TMPID20170805103,468.226869587
9530,2080108900,2080025400,2080025500,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170806069,nodelinkmanager2018121814,TMPID20170805101,TMPID20170805103,487.35847919
9531,2080109000,2080025600,2080025500,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170806065,nodelinkmanager2018121814,TMPID20170805104,TMPID20170805103,344.10046593
9532,2080109100,2080025500,2080025600,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,000,110,TMPID20170806066,nodelinkmanager2018121814,TMPID20170805103,TMPID20170805104,340.337660876
9533,2080109200,2080025600,2090040500,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,004,110,TMPID20170806064,nodelinkmanager2018121814,TMPID20170805104,TMPID20170805105,4923.98075674
9534,2080109300,2090040500,2080025600,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,208,004,110,TMPID20170806063,nodelinkmanager2018121814,TMPID20170805105,TMPID20170805104,4934.31905986
9535,2090124100,2090040500,2090040600,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,209,000,110,TMPID20170806061,nodelinkmanager2018121814,TMPID20170805105,TMPID20170805106,409.221209284
9536,2090124200,2090040600,2090040500,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,209,000,110,TMPID20170806062,nodelinkmanager2018121814,TMPID20170805106,TMPID20170805105,411.411678806
9537,2090124300,2090040600,2090040700,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,209,000,110,TMPID20170903017,nodelinkmanager2018121814,TMPID20170805106,TMPID20170903013,76.7027505291
9538,2090124400,2090040700,2090040600,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,209,000,110,TMPID20170806059,nodelinkmanager2018121814,TMPID20170903013,TMPID20170805106,77.3552856279
9539,2090124500,2090040700,2200012100,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,209,000,110,TMPID20170806060,nodelinkmanager2018121814,TMPID20170903013,TMPID20170805107,395.097311299
9540,2090124600,2200012100,2090040700,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,209,000,110,TMPID20170903018,nodelinkmanager2018121814,TMPID20170805107,TMPID20170903013,393.225883119
9541,2200032900,2200012100,2200012200,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,003,110,TMPID20170806058,nodelinkmanager2018121814,TMPID20170805107,TMPID20170805108,531.729640566
9542,2200033000,2200012200,2200012100,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,003,110,TMPID20170806057,nodelinkmanager2018121814,TMPID20170805108,TMPID20170805107,531.683932448
9543,2200033100,2200012200,2200012300,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170806056,nodelinkmanager2018121814,TMPID20170805108,TMPID20170805109,227.241687906
9544,2200033200,2200012300,2200012200,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170806055,nodelinkmanager2018121814,TMPID20170805109,TMPID20170805108,227.241687906
9545,2200033300,2200012300,2200012400,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170903015,nodelinkmanager2018121814,TMPID20170805109,TMPID20170903012,152.037275502
9546,2200033400,2200012400,2200012300,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170806042,nodelinkmanager2018121814,TMPID20170903012,TMPID20170805109,153.339439623
9547,2200033500,2260045900,2200012300,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170806053,nodelinkmanager2018121814,TMPID20170805110,TMPID20170805109,350.802687222
9548,2200033600,2200012300,2260045900,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170806054,nodelinkmanager2018121814,TMPID20170805109,TMPID20170805110,480.197693882
9549,2200033700,2200012400,2260046100,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170806043,nodelinkmanager2018121814,TMPID20170903012,TMPID20170805111,488.781172645
9550,2200033800,2260046100,2200012400,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170903016,nodelinkmanager2018121814,TMPID20170805111,TMPID20170903012,487.452132089
9551,2260110300,2260045900,2260046100,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806044,nodelinkmanager2018121814,TMPID20170805110,TMPID20170805111,601.239570709
9552,2260110400,2260046100,2260045900,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806041,nodelinkmanager2018121814,TMPID20170805111,TMPID20170805110,431.141706703
9553,2200034300,2260046200,2260045900,0,2.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,220,000,110,TMPID20170806046,nodelinkmanager2018121814,TMPID20170805112,TMPID20170805110,264.114165075
9554,2260110600,2260045900,2260046200,0,2.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806045,nodelinkmanager2018121814,TMPID20170805110,TMPID20170805112,248.345065086
9555,2260110900,2260046200,2260046300,0,2.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806047,nodelinkmanager2018121814,TMPID20170805112,TMPID20170805113,174.492409467
9556,2260111000,2260046300,2260046200,0,2.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806048,nodelinkmanager2018121814,TMPID20170805113,TMPID20170805112,174.293564679
9557,2260111300,2260046100,2260046400,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806040,nodelinkmanager2018121814,TMPID20170805111,TMPID20170805115,410.392469904
9558,2260111400,2260046400,2260046100,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806039,nodelinkmanager2018121814,TMPID20170805115,TMPID20170805111,409.99470419
9559,2260111500,2260046400,2260046500,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,004,110,TMPID20170806038,nodelinkmanager2018121814,TMPID20170805115,TMPID20170805116,565.197184044
9560,2260111600,2260046500,2260046400,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,004,110,TMPID20170806037,nodelinkmanager2018121814,TMPID20170805116,TMPID20170805115,563.516303968
9561,2260111700,2260046500,2260046600,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806036,nodelinkmanager2018121814,TMPID20170805116,TMPID20170805117,117.880726993
9562,2260111800,2260046600,2260046500,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806035,nodelinkmanager2018121814,TMPID20170805117,TMPID20170805116,118.116462787
9563,2260111900,2260046600,2260046700,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,003,110,TMPID20170806030,nodelinkmanager2018121814,TMPID20170805117,TMPID20170805119,531.529618362
9564,2260112000,2260046700,2260046600,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,003,110,TMPID20170806029,nodelinkmanager2018121814,TMPID20170805119,TMPID20170805117,528.138661457
9565,2260112100,2260046600,2260046800,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806032,nodelinkmanager2018121814,TMPID20170805117,TMPID20170805118,733.674723704
9566,2260112200,2260046800,2260046600,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806031,nodelinkmanager2018121814,TMPID20170805118,TMPID20170805117,763.064210928
9567,2260112300,2260046700,2260046900,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806028,nodelinkmanager2018121814,TMPID20170805119,TMPID20170805120,63.6749151432
9568,2260112400,2260046900,2260046700,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806027,nodelinkmanager2018121814,TMPID20170805120,TMPID20170805119,63.6119119821
9569,2260112500,2260046800,2260004202,0,3.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806034,nodelinkmanager2018121814,TMPID20170805118,,459.638324097
9570,2260112600,2260004202,2260046800,0,3.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806033,nodelinkmanager2018121814,,TMPID20170805118,464.453838307
9571,2260112700,2260046900,2260047000,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,004,110,TMPID20170806026,nodelinkmanager2018121814,TMPID20170805120,TMPID20170805121,526.273548931
9572,2260112800,2260047000,2260046900,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,004,110,TMPID20170806025,nodelinkmanager2018121814,TMPID20170805121,TMPID20170805120,523.818117165
9573,2260112900,2260047100,2260047000,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806023,nodelinkmanager2018121814,TMPID20170805122,TMPID20170805121,287.899321899
9574,2260113000,2260047000,2260047100,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,000,110,TMPID20170806024,nodelinkmanager2018121814,TMPID20170805121,TMPID20170805122,289.145674641
9575,2260113100,2260047200,2260047100,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,004,110,TMPID20170903014,nodelinkmanager2018121814,TMPID20170903011,TMPID20170805122,1854.97626762
9576,2260113200,2260047100,2260047200,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,226,004,110,TMPID20170903013,nodelinkmanager2018121814,TMPID20170805122,TMPID20170903011,1851.28743706
9577,2060281100,2260047200,2060097800,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,004,110,TMPID20170806022,nodelinkmanager2018121814,TMPID20170903011,TMPID20170805123,966.481644221
9578,2060281200,2060097800,2260047200,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,004,110,TMPID20170806021,nodelinkmanager2018121814,TMPID20170805123,TMPID20170903011,966.018483824
9579,2060281300,2060097800,2060097900,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,110,TMPID20170806020,nodelinkmanager2018121814,TMPID20170805123,TMPID20170805124,1052.07538787
9580,2060281400,2060097900,2060097800,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,206,000,110,TMPID20170806019,nodelinkmanager2018121814,TMPID20170805124,TMPID20170805123,1050.21180222
9581,2040338700,2040133900,2060097900,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,004,110,TMPID20170806017,nodelinkmanager2018121814,TMPID20170805125,TMPID20170805124,949.17761219
9582,2040338800,2060097900,2040133900,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,004,110,TMPID20170806018,nodelinkmanager2018121814,TMPID20170805124,TMPID20170805125,953.077811759
9583,2040338900,2040134000,2040133900,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806015,nodelinkmanager2018121814,TMPID20170805126,TMPID20170805125,687.371148397
9584,2040339000,2040133900,2040134000,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806016,nodelinkmanager2018121814,TMPID20170805125,TMPID20170805126,684.184389629
9585,2040339100,2040134100,2040134000,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806013,nodelinkmanager2018121814,TMPID20170906101,TMPID20170805126,53.1028482604
9586,2040339200,2040134000,2040134100,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806014,nodelinkmanager2018121814,TMPID20170805126,TMPID20170906101,53.2867121195
9587,2040339300,2040134300,2040134100,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170907007,nodelinkmanager2018121814,TMPID20170906102,TMPID20170906101,313.061776984
9588,2040339400,2040134100,2040134400,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170907008,nodelinkmanager2018121814,TMPID20170906101,TMPID20170906103,330.549835816
9589,2040340100,2040134600,2040134100,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170907010,nodelinkmanager2018121814,TMPID20170805127,TMPID20170906101,1163.92184243
9590,2040340200,2040134100,2040134600,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170907009,nodelinkmanager2018121814,TMPID20170906101,TMPID20170805127,1166.87965713
9591,2040340300,2060098800,2040134600,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,003,110,TMPID20170806011,nodelinkmanager2018121814,TMPID20170805128,TMPID20170805127,1048.45795179
9592,2040340400,2040134600,2060098800,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,003,110,TMPID20170806012,nodelinkmanager2018121814,TMPID20170805127,TMPID20170805128,1051.00231586
9593,2040340500,2040134800,2060098800,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806009,nodelinkmanager2018121814,TMPID20170805129,TMPID20170805128,222.876553502
9594,2040340600,2060098800,2040134800,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806010,nodelinkmanager2018121814,TMPID20170805128,TMPID20170805129,226.152203756
9595,2040340700,2040134900,2040134800,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806005,nodelinkmanager2018121814,TMPID20170805131,TMPID20170805129,663.774252214
9596,2040340800,2040135000,2040134800,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806003,nodelinkmanager2018121814,TMPID20170805132,TMPID20170805129,279.929307224
9597,2040340900,2040134800,2040135000,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806004,nodelinkmanager2018121814,TMPID20170805129,TMPID20170805132,282.171216631
9598,2040341000,2040134800,2040135100,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806006,nodelinkmanager2018121814,TMPID20170805129,TMPID20170805130,310.578833077
9599,2040341100,2040135000,2040134900,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806007,nodelinkmanager2018121814,TMPID20170805132,TMPID20170805131,562.594579226
9600,2040341200,2040135100,2040135000,0,1.0,101,제2경인고속도로,0,101,50.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806008,nodelinkmanager2018121814,TMPID20170805130,TMPID20170805132,858.889852663
9601,2040341300,2040135200,2040135000,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806001,nodelinkmanager2018121814,TMPID20170903009,TMPID20170805132,1625.93537865
9602,2040341400,2040135000,2040135200,0,2.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,,nodelinkmanager,5,50000,204,000,110,TMPID20170806002,nodelinkmanager2018121814,TMPID20170805132,TMPID20170903009,1611.76140203
9603,2080062301,2080002701,2080025000,0,1.0,101,제2경인고속도로,0,101,40.0,5,0.0,0.0,분할전ID_2080062300,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,TMPID20170901102,624.624655687
9604,2080062302,2080025000,2080024800,0,1.0,101,제2경인고속도로,0,101,40.0,5,0.0,0.0,분할전ID_2080062300,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,TMPID20170901102,,85.7817901116
9605,2080063003,2080025300,2080025200,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,분할전ID_2080063000,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,TMPID20170805102,TMPID20170901103,270.393668437
9606,2080062904,2080024900,2080025200,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,분할전ID_2080062900,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,,TMPID20170901103,207.021801995
9607,2080062903,2080025200,2080025300,0,3.0,101,제2경인고속도로,0,000,100.0,5,0.0,0.0,분할전ID_2080062900,nodelinkmanager,5,50000,208,000,110,,nodelinkmanager2018121814,TMPID20170901103,TMPID20170805102,274.54345219
